id,stance,text
1247533989612535821,2,Why are people still dying from this when we have a treatment? #Hydroxychloroquine @realDonaldTrump #RightToTry #coronavirus #CoronavirusPandemic #CorruptDemocrats #3000UnemployedDoctors #CoronavirusPandemic
1247534022487453697,1,"But of course he does. Why would he be pushing it if he didn’t?
#COVID19 
#Hydroxychloroquine 
#Corruption 
https://t.co/0I5Fs3SD2J"
1247534114867007488,1,"President Donald Trump reportedly owns a stake in a company that produces hydroxychloroquine, the anti-malaria drug he has repeatedly touted as a coronavirus treatment even though his experts say there’s no strong evidence it works. https://t.co/1XJVq0Y9FL"
1247534131916881922,2,LA doctor: COVID-19 patients go from ‘very ill’ to ‘symptom-free’ in 8 to 12 hours using hydroxychloroquine and zinc https://t.co/xa09p63FVg
1247534152317988866,2,"Is zinc the key to successful treatment of COVID-19 with hydroxychloroquine?
https://t.co/11z3UAetSN"
1247534181589987329,1,"Trump holds ""financial interest"" in pharmaceutical company that produces hydroxychloroquine: NYT
Trump and his allies have financial ties to companies that manufacture untested drug he’s touting for COVID-19 https://t.co/nYTGDQPJ0W"
1247534190809108481,2,"GOOD MORNING, everyone except the #CoronaGiddy keyboard clinicians trying to delegitimize the efficacy of hydroxychloroquine on COVID19 patients in organ failure..drowning in their own fluids. Be GLAD we have treatment..you could need it next
Thanks @Mike_Pence  @realDonaldTrump"
1247534219695239168,2,"@jaketapper Americans.... Question and be Skeptical of the Media Echo Chamber Downplaying and Spreading Disinformation on HydroxyChloroquine - Choosing Politics Over Life Saving Drug
https://t.co/gtuUDBx9b1 https://t.co/8qeK9sT0Pq"
1247534223893737472,1,"Hydroxychloroquine: how an unproven drug became Trump’s coronavirus 'miracle cure' - [Coronavirus], Source: The Guardian - https://t.co/yOOBKtkS97 https://t.co/QKFEPJHzFw"
1247534232534003718,2,"Under pressure of US President Trump, GoI failed to secure India's Interest ? 

Does India have enough supply of Hydroxychloroquine, which is being used for Corona Virus treatment ?

56 Inch chest is only for propaganda ?

#सबसे_पहले_देश https://t.co/etI6y8t1mk"
1247534261604741121,2,"BengalChemical PDU is d only Co preparing Hydroxchloroquine, a medicine could fight coronavirus, a world epidemic, but itself suffering from Industrial Virus, put2sale but High Court intervenes, Union Govt should revive it on war footings @drharshvardhan @DVSadanandGowda"
1247534337186123776,0,"in the short run I should hope that hydroxychloroquine proves to be a safe and effective treatment for the disease

in the long run I worry about the effect on politicians' incentives if this doesn't turn into a cautionary tale about promoting unproven treatments mid-pandemic"
1247534391493922817,2,"Reminder: if you own stock in a pharmaceutical company, you have a “financial interest” in hydroxychloroquine.  It’s not an uncommon drug.  Maybe focus on the fact that a Wuhan company is a leading manufacturer of it. 

https://t.co/kheIpp2sFc"
1247534412415168512,1,"“ . . . Donald Trump reportedly owns a stake in a company that produces hydroxychloroquine, the anti-malaria drug he has repeatedly touted as a coronavirus treatment even though his experts say there’s no strong evidence it works.” https://t.co/i3t32cqwgq"
1247538833186410499,0,@gawbul @thebiologistisn @checkerkitty @DistributedComp @MicrobiomDigest @jchodera I have a loved one taking it as well for RA. 5+ years now. She stays home as much as possible. The media has suggested that Lupus patients who take the drug aren’t contracting COVID because of their hydroxychloroquine regimen. Probably BS I gather.
1247538913566019591,2,The Chloroquine Controversy: Leftists Holding Onto LIES! https://t.co/0kf3nipPJW
1245216754017714177,0,"Keep in mind this is a preprint RCT study on hydroxychloroquine &amp; has not yet been peer-reviewed or published. Reviewers may find something significantly lacking. I noted more detail around the ""standard care protocol"" with or without corticosteroid use would be helpful #covid19"
1245216849748471814,2,@RudyGiuliani COVID-19 patient successfully treated with  Hydroxychloroquine and Azithromycin  in N.J. is a ray hope | Opinion https://t.co/nJZDWu1tOB https://t.co/VcuVqndAgE
1245216988202446850,2,@KellyannePolls @realMikeLindell COVID-19 patient successfully treated with  Hydroxychloroquine and Azithromycin  in N.J. is a ray hope | Opinion https://t.co/nJZDWu1tOB https://t.co/VcuVqndAgE
1245217366616621056,2,"Dear Kiani
Please motivate your mamu and tell him that he will be fine very soon.
if Doctors allow please ask them to give #Chloroquine_phosphate Tablet and keep on monitor his health. https://t.co/tgKNyDrrb8"
1245217437160783872,2,@MarkMeadows COVID-19 patient successfully treated with  Hydroxychloroquine and Azithromycin  in N.J. is a ray hope | Opinion https://t.co/nJZDWu1tOB https://t.co/VcuVqndAgE
1245217588558340097,1,"@Matapatira12 @MwanaWachihera @munaashe @MateteYoung @nickmangwana @Matapatira12 Chloroquine is said go be reacting with Covid19 patients and becoming poisonous, as of other illnesses I think it's doing its job. Its been specified that the negative reaction is happening with Covid19 sufferers."
1245218159260385280,2,"@CDC Go 1 further, Save Lives-Put the US on the world map. Use Hydroxychloroquine as a prophylactic in all health care workers (it is safe) &amp; open all MD offices to stop the run on the ER's. Use full dose on anyone that is sick with Z-pak &amp; Zn. Mn will be back at work in 2 wks"
1245223813140414464,2,Twitter Forces Laura Ingraham to Delete Post on Chloroquine Helping Coronavirus Patients https://t.co/XA5fbIB7eS via @BreitbartNews
1245223951480971265,2,"Oregon now only allows hydroxychloroquine to be prescribed for covid-19 for hospitalized patients. 

https://t.co/2U9TpZdp82"
1245228539164545024,2,"Michigan Democrat Governor Asks Feds for Hydroxychloroquine to Treat Coronavirus, Four Days After Banning Use… https://t.co/urMp4d0ogO https://t.co/j0OwejVYLB"
1245229118423093248,0,"I just published Hydroxychloroquine and COVID-19: hype and hyperbole, or highway to a cure? https://t.co/jfC831Frp9"
1245199280404443141,2,"Michigan Democrat Governor Asks Feds for Hydroxychloroquine to Treat Coronavirus, Four Days After Banning Use… https://t.co/tGmZpjBjAH"
1245199322150342656,2,"Well My! My! My! Michigan Democrat Governor Asks Feds for Hydroxychloroquine to Treat Coronavirus, Four Days After Banning Use... https://t.co/GNDCFKtuLh via @thelastrefuge2"
1245199381000749062,2,"Michigan Democrat Governor Asks Feds for Hydroxychloroquine to Treat Coronavirus, Four Days After Banning Use... https://t.co/kVaz0tY9wo via @thelastrefuge2"
1245199640842113029,2,"Get a prescription of FDA approved 
Hydroxychloroquine and  Azithromycin and return to work to sing the high praises of the Cure https://t.co/L1J7IaowQ9"
1245200097719259138,0,@FLOTUS @VP For Malaria: Hydroxychloroquine is taken 4 Many Days B4 Arriving in Endemic Area; NOT 4 #Covid-19 @25ccm @CDCDirector @NBC
1245200354033037312,2,"It's rather hard to interpret that case.
He survived COVID-19 without severe pneumonia thanks to hydroxychloroquine in spite of his old age and underlying disease, or he shed virus for as long as 21 days (or more) in spite of hydroxychloroquine...
#COVID19 #Hydroxycloroquine"
1245200375252160513,2,"Dr. Vladimir Zelenko has now treated 699 coronavirus patients with 100% success using Hydroxychloroquine Sulfate, Zinc and Z-Pak [UPDATES] https://t.co/hhkp3cXII4"
1245200559184982017,2,"@C4CEO @arabbitorduck @stillgray Murray also leaves out a key variable projection -- one that would be easier to trace than the ""ongoing social distancing"" variable -- that being a successful treatment protocol coming online. Hopefully that's now approved and being administered (Hydroxychloroquine/Zpak)."
1245200752567390209,0,"Trivia from a toxicology friend: what’s the treatment for chloroquine (one of the potential treatments for COVID) overdose?

A: lots and lots of benzodiazepines (one of the sedation meds we’re running low on) 

Yikes. 8/"
1245205144330895362,2,"@WalshFreedom @DevinNunes He is either clueless or lying. Hydroxychloroquine is not a ""new"" malaria drug. It's been approved for treating malaria for years. The reason FDA gave emergency approval so quickly is because it's safe. According to Dr. Fauci, evidence that it can treat COVID-19 is anecdotal."
1245205848009453569,2,"@IngrahamAngle But who is Dr. Fauci and why are we paying his agency 40Billion when he declined to test
Hydroxychloroquine and other’s they knew a possible cure for coronavirus since 2003?https://t.co/v3MNRi0olw"
1245206083796447232,2,That means he has inside info that chloroquine is working! https://t.co/B02k5x0buw
1245206376785182721,2,"MICHIGAN (D) Gov. Whitmer reverses course on coronavirus drugs, is now asking feds for hydroxychloroquine and chloroquine. Libtards are looking stupid."
1245206578023649282,2,"@hellocookieman MICHIGAN (D) Gov. Whitmer reverses course on coronavirus drugs, is now asking feds for hydroxychloroquine and chloroquine. Libtards are looking dumb as fuck."
1245211149643255808,2,"@andersoncooper @thantmyintu My friend Lou from New York just died from coronavirus. It makes me soooo sad that because of POLITICS that HYDROXYCHLOROQUINE and AZITHROMYCIN are not the BIGGEST story in the MEDIA. NY only has 1100 people in a clinical trial.

I miss my friend. RIP Lou!
https://t.co/XdiKRZfgXc"
1245211200847306755,2,"@andersoncooper @60Minutes My friend Lou from New York just died from coronavirus. It makes me soooo sad that because of POLITICS that HYDROXYCHLOROQUINE and AZITHROMYCIN are not the BIGGEST story in the MEDIA. NY only has 1100 people in a clinical trial.

I miss my friend. RIP Lou!
https://t.co/XdiKRZfgXc"
1245211384901701632,2,"The FDA approved anti-Malaria medication (Hydroxychloroquine/Azithromycin) to treat #CoronaVirus patients, if your father/grandfather has #coronavirus ask for prescription for the above from Carestir Health Care (KY) Asisa (BP/WMSBG) https://t.co/o8jamfufKJ"
1245211389465157633,2,"@electsub @TheLastRefuge2 My friend Lou from New York just died from coronavirus. It makes me soooo sad that because of POLITICS that HYDROXYCHLOROQUINE and AZITHROMYCIN are not the BIGGEST story in the MEDIA. NY only has 1100 people in a clinical trial.

I miss my friend. RIP Lou!
https://t.co/XdiKRZfgXc"
1245211628347379713,2,"@GovWhitmer Joe Concha on Twitter: ""Gov. Whitmer reverses course on coronavirus drugs, is now asking feds for hydroxychloroquine and chloroquine /i0rluM8Wap""

How about we trade your resignation for the meds.
Useless idiot."
1245211632424361986,2,"@lmitranof My friend Lou from New York just died from coronavirus. It makes me soooo sad that because of POLITICS that HYDROXYCHLOROQUINE and AZITHROMYCIN are not the BIGGEST story in the MEDIA. NY only has 1100 people in a clinical trial.

I miss my friend. RIP Lou!
https://t.co/XdiKRZfgXc"
1245211659519459328,2,"@CDCgov @CDCemergency @CDCDirector @CDC_eHealth @CDCGlobal Start low doses of #Hydroxychloroquine as prophylactic for health care professionals &amp; immediate doses of that &amp; #Zpak to those positive. Both long-tested safe drugs.
Open doctors &amp; dentists offices.Keep people out of ERs"
1245211821528801280,2,"@jerry25a @ChrisCuomo @DrOz My friend Lou from New York just died from coronavirus. It makes me soooo sad that because of POLITICS that HYDROXYCHLOROQUINE and AZITHROMYCIN are not the BIGGEST story in the MEDIA. NY only has 1100 people in a clinical trial.

I miss my friend. RIP Lou!
https://t.co/XdiKRZfgXc"
1245211850867986432,0,"@germanfajardo @WHO @ScienceMagazine To all, #Hydroxychloroquine (HCQ) users for #COVID19 , please share this with your teams/Tele techs/Nurses. Easy to identify 'warning shots' often seen prior to actual torsades/Polymorphic ventricular tachycardia. @ACCinTouch @HRSonline #EPeeps"
1247218895871717378,2,"My opinion of covid solutions:
- give every non dependent 🇨🇦 over 18 financial aid.
- retool countless domestic plants to manufacture medical aid.
- be a front runner in hydroxychloroquine treatment 
- suggest everyone where a form of mask when leaving the house.
- Respect the US"
